cod,nome,plan,legis,saude,meioamb,polgen,pop,ida
430825,FLORIANO PEIXOTO,-1,-5,3,1,-8,2021,-10
430830,FONTOURA XAVIER,2,1,-1,0,-8,10945,-6
430840,FORMIGUEIRO,1,2,5,0,-6,7144,2
430843,FORQUETINHA,-2,4,3,4,-6,2537,3
430845,FORTALEZA DOS VALOS,-2,3,7,6,-2,4654,12
430850,FREDERICO WESTPHALEN,-2,10,-1,3,-10,30251,0
430860,GARIBALDI,-1,6,7,2,-10,32578,4
430865,GARRUCHOS,-2,-5,7,-5,-8,3260,-13
430870,GAURAMA,4,-1,5,5,-8,5963,5
430880,GENERAL CAMARA,4,12,7,6,-12,8685,17
430885,GENTIL,-2,-5,5,1,-6,1717,-7
430890,GETULIO VARGAS,-2,6,7,3,-5,16647,9
430900,GIRUA,-2,8,3,5,-22,17343,-8
430905,GLORINHA,-2,2,7,2,-8,7364,1
430910,GRAMADO,-1,8,5,-4,14,34110,22
430912,GRAMADO DOS LOUREIROS,-2,-3,3,1,-8,2295,-9
430915,GRAMADO XAVIER,-2,1,3,2,-6,4168,-2
430920,GRAVATAI,-2,12,3,3,-1,269022,15
430925,GUABIJU,2,-5,1,1,-8,1625,-9
430930,GUAIBA,-2,10,7,2,-3,98688,14
430940,GUAPORE,-2,12,9,1,-12,24142,8
430950,GUARANI DAS MISSOES,-2,8,3,0,-4,8227,5
430955,HARMONIA,-2,6,7,0,-19,4517,-8
430957,HERVEIRAS,-2,-3,1,-2,-8,3056,-14
430960,HORIZONTINA,10,-5,3,-3,-5,19112,0
430965,HULHA NEGRA,-1,-7,-1,-6,-8,6386,-23
430970,HUMAITA,-2,3,5,7,-6,5030,7
430975,IBARAMA,2,-3,7,0,-6,4516,0
430980,IBIACA,-2,2,5,0,-6,4850,-1
430990,IBIRAIARAS,-2,-3,9,4,-8,7422,0
430995,IBIRAPUITA,14,-5,9,1,-41,4170,-22
431000,IBIRUBA,1,-1,9,2,-8,20116,3
431010,IGREJINHA,-1,12,7,-2,-1,33711,15
431020,IJUI,6,10,5,5,-10,82276,16
431030,ILOPOLIS,-2,12,3,4,-8,4215,9
431033,IMBE,6,4,7,2,-6,19338,13
431036,IMIGRANTE,-1,-9,9,-4,-12,3135,-17
431040,INDEPENDENCIA,-2,1,7,0,-6,6714,0
431041,INHACORA,-2,-2,5,-1,-6,2324,-6
431043,IPE,-2,-1,7,0,-8,6334,-4
431046,IPIRANGA DO SUL,-2,-5,5,5,-14,1990,-11
431050,IRAI,-2,-3,1,-3,-4,8132,-11
431053,ITAARA,12,0,5,6,-7,5268,16
431055,ITACURUBI,10,-1,5,-2,-8,3549,4
431057,ITAPUCA,0,1,1,4,-8,2358,-2
431060,ITAQUI,6,8,3,4,14,39173,35
431065,ITATI,-2,4,5,-1,-6,2625,0
431070,ITATIBA DO SUL,-2,2,5,4,-10,4106,-1
431075,IVORA,14,10,1,0,-16,2166,9
431080,IVOTI,14,6,5,-2,-14,21450,9
431085,JABOTICABA,10,4,5,0,-8,4156,11
431087,JACUIZINHO,-2,4,5,-4,-29,2623,-26
431090,JACUTINGA,2,-1,5,-1,-7,3724,-2
431100,JAGUARAO,-2,6,3,2,-25,28482,-16
431110,JAGUARI,8,-7,5,5,-4,11675,7
431112,JAQUIRANA,-2,-7,3,-4,-6,4199,-16
431113,JARI,10,-1,9,4,-6,3665,16
431115,JOIA,-1,-1,5,6,-6,8629,3
431120,JULIO DE CASTILHOS,12,2,3,2,-8,20097,11
431123,LAGOA BONITA DO SUL,-2,-3,7,0,-12,2795,-10
431125,LAGOAO,-2,-5,1,-1,-8,6467,-15
431127,LAGOA DOS TRES CANTOS,-2,2,3,5,-8,1648,0
431130,LAGOA VERMELHA,-2,8,9,-6,-14,28406,-5
431140,LAJEADO,1,6,7,4,18,76187,36
431142,LAJEADO DO BUGRE,-2,1,7,1,-31,2579,-24
431150,LAVRAS DO SUL,12,4,1,5,-6,7862,16
431160,LIBERATO SALZANO,14,-5,3,1,-31,5827,-18
431162,LINDOLFO COLLOR,-1,-1,5,0,-6,5567,-3
431164,LINHA NOVA,1,-3,3,4,-10,1692,-5
431170,MACHADINHO,-2,-1,3,2,-8,5660,-6
431171,MACAMBARA,-2,-3,1,0,-14,4845,-18
431173,MAMPITUBA,-2,2,1,3,-6,3087,-2
431175,MANOEL VIANA,-2,2,7,4,-26,7333,-15
431177,MAQUINE,-2,4,9,4,-17,7068,-2
431179,MARATA,-2,6,1,2,-31,2639,-24
431180,MARAU,12,8,-1,0,-8,39182,11
431190,MARCELINO RAMOS,-2,5,5,0,-8,5123,0
431198,MARIANA PIMENTEL,-2,6,1,3,-8,3906,0
431200,MARIANO MORO,-2,-3,9,3,-8,2235,-1
431205,MARQUES DE SOUZA,-2,-7,7,-4,-6,4176,-12
431210,MATA,4,-1,1,9,-8,5198,5
431213,MATO CASTELHANO,-2,-5,3,-1,-8,2559,-13
431215,MATO LEITAO,12,2,1,7,-12,4126,10
431217,MATO QUEIMADO,-2,-3,3,0,-10,1819,-12
431220,MAXIMILIANO DE ALMEIDA,8,-3,1,-4,-23,4938,-21
431225,MINAS DO LEAO,-1,-7,3,-4,-5,7956,-14
431230,MIRAGUAI,1,4,9,5,-14,4990,5
431235,MONTAURI,-2,-1,3,6,-21,1568,-15
431237,MONTE ALEGRE DOS CAMPOS,-2,-1,1,3,-6,3221,-5
431238,MONTE BELO DO SUL,-1,10,1,2,-8,2720,4
431240,MONTENEGRO,0,4,3,-4,0,62484,3
431242,MORMACO,-2,-5,7,-1,-6,2906,-7
431244,MORRINHOS DO SUL,-2,6,5,3,-6,3225,6
431245,MORRO REDONDO,-1,2,1,2,-12,6488,-8
431247,MORRO REUTER,-2,-7,7,7,-8,6008,-3
431250,MOSTARDAS,-2,10,3,8,-6,12637,13
431260,MUCUM,-1,-7,7,2,-12,4970,-11
431261,MUITOS CAPOES,-2,2,7,3,-12,3116,-2
431262,MULITERNO,-2,-2,1,1,-8,1885,-10
431265,NAO-ME-TOQUE,-2,2,7,4,-12,16785,-1
431267,NICOLAU VERGUEIRO,-2,-5,3,1,-6,1763,-9
431270,NONOAI,12,2,7,6,-27,12348,0
431275,NOVA ALVORADA,-1,8,7,5,-6,3376,13
431280,NOVA ARACA,8,-1,7,-1,-10,4289,3
431290,NOVA BASSANO,-2,2,3,2,-3,9343,2
431295,NOVA BOA VISTA,-2,1,5,8,-8,1978,4
431300,NOVA BRESCIA,-2,0,9,2,-6,3311,3
431301,NOVA CANDELARIA,-1,-3,7,0,-6,2822,-3
431303,NOVA ESPERANCA DO SUL,10,3,1,0,-6,4962,8
431306,NOVA HARTZ,6,6,1,4,-25,19620,-8
431308,NOVA PADUA,-2,10,5,2,-12,2545,3
431310,NOVA PALMA,12,4,1,0,-8,6569,9
431320,NOVA PETROPOLIS,-2,10,7,7,-1,20126,21
431330,NOVA PRATA,12,12,5,-1,-6,24495,22
431333,NOVA RAMADA,-2,-5,7,1,-8,2466,-7
431335,NOVA ROMA DO SUL,-2,10,0,6,-8,3520,6
431337,NOVA SANTA RITA,-2,10,7,6,-14,24859,7
431339,NOVO CABRAIS,-2,6,1,7,-6,4045,6
431340,NOVO HAMBURGO,10,10,7,5,6,247781,38
431342,NOVO MACHADO,-2,-1,7,13,-8,3907,9
431344,NOVO TIRADENTES,0,6,7,0,-8,2330,5
431346,NOVO XINGU,-2,-5,5,3,-14,1801,-13
431349,NOVO BARREIRO,1,4,7,6,-6,4138,12
431350,OSORIO,-2,8,7,3,-5,43256,11
431360,PAIM FILHO,-1,-1,3,6,-10,4276,-3
431365,PALMARES DO SUL,4,10,5,1,-6,11372,14
431370,PALMEIRA DAS MISSOES,14,12,7,2,-8,35120,27
431380,PALMITINHO,-2,12,9,-2,-6,7156,11
431390,PANAMBI,-1,10,7,2,-10,40439,8
431395,PANTANO GRANDE,2,-1,3,3,-21,10029,-14
431400,PARAI,-2,1,5,1,-21,7203,-16
431402,PARAISO DO SUL,0,-1,3,1,-8,7615,-5
431403,PARECI NOVO,4,-1,1,2,-11,3686,-5
431405,PAROBE,4,10,3,10,-17,54599,10
431406,PASSA SETE,-2,-5,5,6,-8,5421,-4
431407,PASSO DO SOBRADO,-2,-1,3,2,-6,6307,-4
431410,PASSO FUNDO,-2,12,3,10,-1,194432,22
431413,PAULO BENTO,-2,-7,5,6,-8,2284,-6
431415,PAVERAMA,4,1,5,3,-6,8382,7
431417,PEDRAS ALTAS,12,5,1,2,-25,2226,-5
431420,PEDRO OSORIO,12,-1,7,-4,-6,8024,8
431430,PEJUCARA,-2,-3,9,-2,-6,4070,-4
431440,PELOTAS,14,12,5,4,11,341180,46
431442,PICADA CAFE,-1,0,5,4,-6,5462,2
431445,PINHAL,8,-1,7,4,-8,2602,10
431446,PINHAL DA SERRA,-2,-5,3,1,-8,2151,-11
431447,PINHAL GRANDE,14,-1,3,1,-6,4577,11
431449,PINHEIRINHO DO VALE,-2,-3,9,3,-6,4715,1
431450,PINHEIRO MACHADO,-2,-5,-1,-4,-2,13047,-14
431454,PINTO BANDEIRA,-2,-3,3,-7,-8,2681,-17
431455,PIRAPO,1,1,7,3,-19,2738,-7
431460,PIRATINI,10,6,5,4,-3,20614,22
431470,PLANALTO,-2,-5,5,3,-6,10739,-5
431475,POCO DAS ANTAS,-1,10,7,-1,-6,2094,9
431477,PONTAO,0,-3,-1,-7,-9,3982,-20
431478,PONTE PRETA,-2,-1,3,7,-12,1757,-5
431480,PORTAO,-2,4,7,4,-14,33212,-1
431490,PORTO ALEGRE,14,12,5,-2,37,1467823,66
431500,PORTO LUCENA,-1,-1,3,4,-3,5410,2
431505,PORTO MAUA,-2,-1,1,2,-8,2579,-8
431507,PORTO VERA CRUZ,8,-1,7,3,-6,1797,11
431510,PORTO XAVIER,1,-1,3,2,-31,10802,-26
431513,POUSO NOVO,-2,-1,3,-3,-6,1878,-9
431514,PRESIDENTE LUCENA,-2,2,3,8,-8,2652,3
431515,PROGRESSO,-1,2,5,-3,-6,6364,-3
431517,PROTASIO ALVES,-2,6,1,1,-8,2048,-2
431520,PUTINGA,-2,6,9,8,-5,4215,16
431530,QUARAI,10,8,3,4,2,23631,27
431531,QUATRO IRMAOS,-2,-5,1,9,-8,1842,-5
431532,QUEVEDOS,-1,-1,5,1,-8,2807,-4
431535,QUINZE DE NOVEMBRO,4,3,7,-1,-11,3794,2
431540,REDENTORA,8,10,3,9,-3,10845,27
431545,RELVADO,-1,-1,1,6,-6,2205,-1
431550,RESTINGA SECA,-2,4,7,5,-12,16357,2
431555,RIO DOS INDIOS,-2,8,5,9,-23,3531,-3
431560,RIO GRANDE,-1,12,5,6,-19,206161,3
431570,RIO PARDO,12,4,9,3,-1,38861,27
431575,RIOZINHO,-2,0,3,4,-8,4531,-3
431580,ROCA SALES,8,-3,5,0,-12,10837,-2
431590,RODEIO BONITO,0,12,7,2,-5,5942,16
431595,ROLADOR,-2,-3,1,-3,-10,2572,-17
431600,ROLANTE,-1,0,3,3,-17,20479,-12
431610,RONDA ALTA,-2,-1,5,-4,-6,10610,-8
431620,RONDINHA,6,-3,5,3,-21,5596,-10
431630,ROQUE GONZALES,1,6,3,-1,-6,7338,3
431640,ROSARIO DO SUL,-2,8,5,-1,-8,40825,2
431642,SAGRADA FAMILIA,6,-1,1,-4,1,2675,3
431643,SALDANHA MARINHO,4,-5,3,-1,-14,2905,-13
431645,SALTO DO JACUI,-2,-1,7,0,-14,12360,-10
431647,SALVADOR DAS MISSOES,1,-3,1,4,-15,2762,-12
431650,SALVADOR DO SUL,-1,2,5,-1,-6,7182,-1
431660,SANANDUVA,-2,2,5,2,-8,16029,-1
431670,SANTA BARBARA DO SUL,-2,0,3,7,-8,8905,0
431673,SANTA CECILIA DO SUL,12,12,1,-5,-22,1700,-2
431675,SANTA CLARA DO SUL,-2,4,7,3,-6,6068,6
431680,SANTA CRUZ DO SUL,-2,10,3,-1,1,124577,11
431690,SANTA MARIA,10,12,7,0,47,273489,76
431695,SANTA MARIA DO HERVAL,-2,-1,1,-3,-17,6295,-22
431697,SANTA MARGARIDA DO SUL,-2,1,1,7,-12,2469,-5
431700,SANTANA DA BOA VISTA,10,-3,5,8,-8,8455,12
431710,SANT' ANA DO LIVRAMENTO,1,8,5,-4,0,83702,10
431720,SANTA ROSA,1,10,3,4,-9,71665,9
431725,SANTA TEREZA,-2,0,3,2,-6,1782,-3
431730,SANTA VITORIA DO PALMAR,12,4,5,3,2,31618,26
431740,SANTIAGO,10,12,1,-2,1,50608,22
431750,SANTO ANGELO,10,10,3,6,12,78836,41
431755,SANTO ANTONIO DO PALMA,2,-3,3,3,-12,2200,-7
431760,SANTO ANTONIO DA PATRULHA,-1,8,5,2,2,41579,16
431770,SANTO ANTONIO DAS MISSOES,-2,2,1,0,-22,11312,-21
431775,SANTO ANTONIO DO PLANALTO,-2,4,1,5,-6,2053,2
431780,SANTO AUGUSTO,-2,2,7,6,1,14365,14
431790,SANTO CRISTO,-1,-3,3,1,-14,14778,-14
431795,SANTO EXPEDITO DO SUL,10,-7,3,7,-8,2504,5
431800,SAO BORJA,-2,12,7,7,-15,63194,9
431805,SAO DOMINGOS DO SUL,-2,-1,3,-6,-6,3046,-12
431810,SAO FRANCISCO DE ASSIS,-2,-2,3,1,-33,19621,-33
431820,SAO FRANCISCO DE PAULA,-1,10,7,2,-8,21408,10
431830,SAO GABRIEL,-2,12,1,-3,-27,62594,-19
431840,SAO JERONIMO,-2,10,3,1,-4,23263,8
431842,SAO JOAO DA URTIGA,-2,-3,7,2,-3,4851,1
431843,SAO JOAO DO POLESINE,8,12,9,0,-6,2657,23
431844,SAO JORGE,-2,4,1,-4,-6,2850,-7
431845,SAO JOSE DAS MISSOES,-2,3,3,3,-8,2761,-1
431846,SAO JOSE DO HERVAL,-2,-1,-1,-2,-15,2217,-21
431848,SAO JOSE DO HORTENCIO,-2,2,7,8,-21,4373,-6
431849,SAO JOSE DO INHACORA,2,10,3,3,-15,2237,3
431850,SAO JOSE DO NORTE,-2,10,3,1,-11,26721,1
431860,SAO JOSE DO OURO,-2,-5,9,0,-17,7116,-15
431861,SAO JOSE DO SUL,-2,-7,5,1,-6,2218,-9
431862,SAO JOSE DOS AUSENTES,-2,8,3,6,-8,3441,7
431870,SAO LEOPOLDO,-2,12,5,5,4,225520,24
431880,SAO LOURENCO DO SUL,14,12,1,12,-25,44498,14
431890,SAO LUIZ GONZAGA,-1,2,3,5,-5,35344,4
431900,SAO MARCOS,-1,4,5,3,-5,21024,6
431910,SAO MARTINHO,-2,12,3,1,-12,5868,2
431912,SAO MARTINHO DA SERRA,1,-3,3,0,-8,3303,-7
431915,SAO MIGUEL DAS MISSOES,-2,11,9,8,-14,7698,12
431920,SAO NICOLAU,1,5,7,7,-6,5794,14
431930,SAO PAULO DAS MISSOES,1,4,5,3,-17,6425,-4
431935,SAO PEDRO DA SERRA,-2,1,7,2,-21,3522,-13
431936,SAO PEDRO DAS MISSOES,12,1,3,0,-19,1969,-3
431937,SAO PEDRO DO BUTIA,1,6,1,5,-21,2975,-8
431940,SAO PEDRO DO SUL,4,7,3,1,-6,16817,9
431950,SAO SEBASTIAO DO CAI,-2,8,5,3,-15,23128,-1
431960,SAO SEPE,1,6,7,3,-6,24465,11
431970,SAO VALENTIM,1,-1,1,1,-8,3665,-6
431971,SAO VALENTIM DO SUL,2,6,7,-2,-6,2249,7
431973,SAO VALERIO DO SUL,4,2,3,-2,-6,2743,1
431975,SAO VENDELINO,-1,-1,7,3,-8,2062,0
431980,SAO VICENTE DO SUL,-1,-3,7,1,-6,8754,-2
431990,SAPIRANGA,12,10,3,8,-3,78718,30
432000,SAPUCAIA DO SUL,12,10,7,8,-6,137104,31
432010,SARANDI,-1,5,5,1,-6,22632,4
432020,SEBERI,2,1,7,-1,-5,11188,4
432023,SEDE NOVA,-2,2,3,-1,-6,3078,-4
432026,SEGREDO,-2,3,5,3,-6,7343,3
432030,SELBACH,-2,0,3,1,-13,5114,-11
432032,SENADOR SALGADO FILHO,-2,-7,5,3,-8,2890,-9
432035,SENTINELA DO SUL,-2,-5,7,7,-21,5438,-14
432040,SERAFINA CORREA,-2,6,3,5,-3,15401,9
432045,SERIO,-2,-9,9,1,-8,2277,-9
432050,SERTAO,-2,2,7,1,-28,6285,-20
432055,SERTAO SANTANA,-2,2,-1,1,-8,6166,-8
432057,SETE DE SETEMBRO,-2,-3,3,4,-14,2153,-12
432060,SEVERIANO DE ALMEIDA,2,-3,7,8,-8,3915,6
432065,SILVEIRA MARTINS,-2,2,7,-2,-8,2495,-3
432067,SINIMBU,-2,-1,3,2,-7,10390,-5
432070,SOBRADINHO,-2,2,1,0,-12,14861,-11
432080,SOLEDADE,2,12,7,1,-3,31150,19
432085,TABAI,-2,1,7,-3,-6,4385,-3
432090,TAPEJARA,-2,2,7,2,3,20905,12
432100,TAPERA,8,4,5,2,-11,10789,8
432110,TAPES,-2,4,9,3,-5,17273,9
432120,TAQUARA,-2,12,7,16,-1,56896,32
432130,TAQUARI,-1,4,5,-1,-7,27039,0
432132,TAQUARUCU DO SUL,-2,-1,7,5,-6,3078,3
432135,TAVARES,6,-1,3,6,-39,5539,-25
432140,TENENTE PORTELA,-1,6,7,0,-3,14075,9
432143,TERRA DE AREIA,2,4,7,0,-6,10467,7
432145,TEUTONIA,-2,8,5,6,-6,29411,11
432146,TIO HUGO,-1,-5,1,3,-17,2874,-19
432147,TIRADENTES DO SUL,-1,10,1,4,-6,6484,8
432149,TOROPI,-1,1,1,-4,-8,3007,-11
432150,TORRES,-1,8,-1,5,1,36595,12
432160,TRAMANDAI,4,6,3,0,-18,45079,-5
432162,TRAVESSEIRO,-1,0,-1,-2,-12,2387,-16
432163,TRES ARROIOS,-1,-1,7,7,-8,2898,4
432166,TRES CACHOEIRAS,-2,6,7,0,-6,10707,5
432170,TRES COROAS,-2,6,5,4,-10,25535,3
432180,TRES DE MAIO,4,12,7,-1,7,24471,29
432183,TRES FORQUILHAS,-2,2,3,-2,-8,2953,-7
432185,TRES PALMEIRAS,-2,-3,1,4,-12,4487,-12
432190,TRES PASSOS,12,12,5,-1,2,24665,30
432195,TRINDADE DO SUL,-2,-7,3,-7,-11,5962,-24
432200,TRIUNFO,-2,12,3,1,-14,27394,0
432210,TUCUNDUVA,0,1,5,9,-39,6024,-24
432215,TUNAS,-2,-1,9,3,-23,4565,-14
432218,TUPANCI DO SUL,-4,0,1,0,-25,1598,-28
432220,TUPANCIRETA,14,10,1,3,-27,23314,1
432225,TUPANDI,-2,3,-1,6,-12,4248,-6
432230,TUPARENDI,-2,4,5,2,-6,8663,3
432232,TURUCU,10,-5,1,-1,-25,3608,-20
432234,UBIRETAMA,-2,-3,1,-1,-23,2302,-28
432235,UNIAO DA SERRA,-2,-3,7,6,-15,1457,-7
432237,UNISTALDA,12,1,5,-1,-8,2497,9
432240,URUGUAIANA,-1,6,3,11,-12,129504,7
432250,VACARIA,-1,10,5,1,2,64252,17
432252,VALE VERDE,0,6,7,3,-8,3404,8
432253,VALE DO SOL,12,6,9,1,-13,11563,15
432254,VALE REAL,-2,-1,7,8,-6,5447,6
432255,VANINI,-2,2,-1,-4,-8,2071,-13
432260,VENANCIO AIRES,2,12,9,3,-6,69154,20
432270,VERA CRUZ,12,8,1,0,2,25338,23
432280,VERANOPOLIS,-2,6,7,3,4,24252,18
432285,VESPASIANO CORREA,-1,-1,5,2,-12,1997,-7
432290,VIADUTOS,6,-9,5,7,-8,5344,1
432300,VIAMAO,0,12,5,4,-16,250028,5
432310,VICENTE DUTRA,-2,6,3,2,-10,5305,-1
432320,VICTOR GRAEFF,-2,-5,1,-1,-6,3091,-13
432330,VILA FLORES,1,1,5,1,-14,3341,-6
432335,VILA LANGARO,2,-1,5,2,-6,2202,2
432340,VILA MARIA,2,-5,3,-1,-8,4377,-9
432345,VILA NOVA DO SUL,-2,-9,-3,-7,-8,4359,-29
432350,VISTA ALEGRE,-2,-1,5,-5,-6,2899,-9
432360,VISTA ALEGRE DO PRATA,-2,4,1,-3,-8,1614,-8
432370,VISTA GAUCHA,-1,0,5,9,-6,2862,7
432375,VITORIA DAS MISSOES,-2,-3,3,1,-8,3510,-9
432377,WESTFALIA,-2,-7,5,2,-6,2925,-8
432380,XANGRI-LA,-2,8,9,3,-6,13689,12
500020,AGUA CLARA,-2,-5,5,-6,-1,13938,-9
500025,ALCINOPOLIS,-1,-5,3,4,-8,4883,-7
500060,AMAMBAI,-2,8,1,0,-10,36686,-3
500070,ANASTACIO,14,10,3,9,-7,24534,29
500080,ANAURILANDIA,10,9,5,-6,-6,8758,12
500085,ANGELICA,14,-3,1,0,-6,9829,6
500090,ANTONIO JOAO,-1,-3,7,2,-2,8545,3
500100,APARECIDA DO TABOADO,-2,-1,3,1,-8,23733,-7
500110,AQUIDAUANA,-2,8,7,8,10,46830,31
500124,ARAL MOREIRA,-2,1,7,3,-8,11014,1
500150,BANDEIRANTES,-2,-7,7,-2,-8,6747,-12
500190,BATAGUASSU,-2,1,5,2,-2,21142,4
500200,BATAYPORA,10,-1,3,-1,-16,11167,-5
500210,BELA VISTA,-2,12,1,-4,-3,23888,4
500215,BODOQUENA,-2,-3,7,-4,-2,7979,-4
500220,BONITO,-1,8,-1,3,0,20597,9
500230,BRASILANDIA,-2,-5,7,-2,0,11943,-2
500240,CAARAPO,-2,2,3,0,-12,27554,-9
500260,CAMAPUA,2,6,7,5,-10,13770,10
500270,CAMPO GRANDE,-2,12,7,6,-16,832350,7
500280,CARACOL,-2,-7,5,0,-17,5699,-21
500290,CASSILANDIA,-2,10,1,-1,-21,21491,-13
500295,CHAPADAO DO SUL,-1,1,1,1,2,21257,4
500310,CORGUINHO,14,-3,5,-4,-17,5289,-5
500315,CORONEL SAPUCAIA,-2,-3,7,0,-10,14607,-8
500320,CORUMBA,14,10,7,10,-2,107347,39
500325,COSTA RICA,-2,10,1,-1,-6,18835,2
500330,COXIM,-2,2,7,3,10,32948,20
500345,DEODAPOLIS,-2,-1,5,-2,0,12524,0
500348,DOIS IRMAOS DO BURITI,-2,-3,1,2,-9,10793,-11
500350,DOURADINA,-2,-7,1,1,-12,5616,-19
500370,DOURADOS,-1,10,1,3,47,207498,60
500375,ELDORADO,-1,-7,7,-5,-12,12029,-18
500380,FATIMA DO SUL,-2,2,7,-4,-15,19260,-12
500390,FIGUEIRAO,-2,0,9,3,-8,2997,2
500400,GLORIA DE DOURADOS,-1,-7,3,-5,-2,10025,-12
500410,GUIA LOPES DA LAGUNA,8,1,7,3,-15,10287,4
500430,IGUATEMI,-2,-1,5,2,-8,15429,-4
500440,INOCENCIA,-2,-1,1,2,-12,7711,-12
500450,ITAPORA,-2,1,5,-3,-12,22231,-11
500460,ITAQUIRAI,1,1,7,-2,-19,19672,-12
500470,IVINHEMA,12,6,3,-3,-8,22832,10
500480,JAPORA,12,-3,7,4,-13,8288,7
500490,JARAGUARI,-1,-1,7,-3,-6,6696,-4
500500,JARDIM,-2,12,1,10,-17,25180,4
500510,JATEI,-2,-9,7,5,-10,4051,-9
500515,JUTI,-2,-7,1,0,2,6241,-6
500520,LADARIO,10,12,5,-5,-1,21106,21
500525,LAGUNA CARAPA,-1,9,7,4,-6,6851,13
500540,MARACAJU,-1,8,3,6,-3,41099,13
500560,MIRANDA,-2,2,7,1,-8,26670,0
500568,MUNDO NOVO,-1,1,9,-3,0,17658,6
500570,NAVIRAI,-1,4,7,6,38,49827,54
500580,NIOAQUE,10,-5,1,1,-15,14379,-8
500600,NOVA ALVORADA DO SUL,1,1,7,6,-16,18503,-1
500620,NOVA ANDRADINA,12,4,3,3,32,49104,54
500625,NOVO HORIZONTE DO SUL,10,-1,5,-1,-10,4581,3
500627,PARAISO DAS AGUAS,-2,9,3,-7,-23,4942,-20
500630,PARANAIBA,-2,12,3,4,-5,41227,12
500635,PARANHOS,-2,-1,1,-1,-13,13123,-16
500640,PEDRO GOMES,-2,-3,1,2,-5,7908,-7
500660,PONTA PORA,6,12,7,2,7,83747,34
500690,PORTO MURTINHO,-1,-5,3,7,-4,16162,0
500710,RIBAS DO RIO PARDO,-1,-9,7,11,-4,22429,4
500720,RIO BRILHANTE,-2,10,7,1,5,33362,21
500730,RIO NEGRO,14,3,7,6,-30,4989,0
500740,RIO VERDE DE MATO GROSSO,10,12,7,-4,-31,19351,-6
500750,ROCHEDO,-2,-4,7,-5,-6,5156,-10
500755,SANTA RITA DO PARDO,-1,-3,7,-6,-5,7530,-8
500769,SAO GABRIEL DO OESTE,8,6,7,-5,0,24035,16
500770,SETE QUEDAS,-1,-1,3,-2,-2,10876,-3
500780,SELVIRIA,-2,-5,1,-2,0,6427,-8
500790,SIDROLANDIA,-2,12,7,-1,-15,48027,1
500793,SONORA,2,6,7,-1,-4,16543,10
500795,TACURU,-2,-3,3,-3,-6,10777,-11
500797,TAQUARUSSU,10,6,5,-4,-2,3570,15
500800,TERENOS,8,2,7,1,-6,18942,12
500830,TRES LAGOAS,8,8,7,0,32,109633,55
500840,VICENTINA,-2,-5,7,0,-8,6013,-8
510010,ACORIZAL,12,-1,-1,-1,-19,5431,-10
510020,AGUA BOA,14,12,3,3,0,22549,32
510025,ALTA FLORESTA,-2,8,3,1,1,49761,11
510030,ALTO ARAGUAIA,12,2,5,8,-10,16818,17
510035,ALTO BOA VISTA,-2,-7,1,-7,-6,5809,-21
510040,ALTO GARCAS,6,-5,5,-5,-25,10909,-24
510050,ALTO PARAGUAI,-2,-1,1,-4,-6,10476,-12
510060,ALTO TAQUARI,-2,0,7,-4,-21,9070,-20
510080,APIACAS,1,12,7,2,-2,9094,20
510100,ARAGUAIANA,-1,-3,-1,-3,-6,3133,-14
510120,ARAGUAINHA,-1,-2,3,-5,-8,1024,-13
510125,ARAPUTANGA,6,-3,1,-2,-19,15803,-17
510130,ARENAPOLIS,10,-5,1,7,7,9955,20
510140,ARIPUANA,-1,12,1,1,-6,19919,7
510160,BARAO DE MELGACO,12,-4,9,-6,-11,7565,0
510170,BARRA DO BUGRES,-2,4,7,-6,3,33022,6
510180,BARRA DO GARCAS,10,4,7,10,-4,57791,27
510185,BOM JESUS DO ARAGUAIA,-2,-5,7,-7,-7,5756,-14
510190,BRASNORTE,-2,5,1,-3,-23,16895,-22
510250,CACERES,-1,-2,1,1,2,89683,1
510260,CAMPINAPOLIS,14,-3,5,0,-8,14827,8
510263,CAMPO NOVO DO PARECIS,12,12,9,-7,11,30335,37
510267,CAMPO VERDE,-2,12,5,-1,-4,35578,10
510268,CAMPOS DE JULIO,-2,10,7,0,-6,5778,9
510269,CANABRAVA DO NORTE,-2,-7,1,3,-14,4728,-19
510270,CANARANA,-2,-1,7,3,-26,19681,-19
510279,CARLINDA,-1,10,3,-6,-8,10626,-2
510285,CASTANHEIRA,-2,8,2,-1,-15,8353,-8
510300,CHAPADA DOS GUIMARAES,1,12,3,-1,-7,18393,8
510305,CLAUDIA,-1,1,1,-3,21,11366,19
510310,COCALINHO,-1,-7,7,-2,-6,5525,-9
510320,COLIDER,10,12,5,1,-6,31515,22
510325,COLNIZA,4,-5,7,3,-8,30848,1
510330,COMODORO,12,6,7,-2,-8,19045,15
510335,CONFRESA,-2,-3,7,-1,-14,27144,-13
510336,CONQUISTA D'OESTE,4,-7,1,0,-6,3607,-8
510337,COTRIGUACU,-2,7,3,0,-8,16689,0
510340,CUIABA,14,10,9,6,-13,569831,26
510343,CURVELANDIA,-2,-5,-1,-4,-6,4961,-18
510345,DENISE,12,-9,3,-5,-12,8816,-11
510350,DIAMANTINO,12,3,7,0,-4,20822,18
510360,DOM AQUINO,-4,7,7,-3,-25,8101,-18
510370,FELIZ NATAL,8,-5,5,-6,-6,12088,-4
510380,FIGUEIROPOLIS D'OESTE,-6,-7,5,-7,-8,3651,-23
