Posicao,name,IDHM2000,IDHMRenda2000,IDHMLongevidade2000,IDHMEducacao2000
539,Piumhi,0.657,0.711,0.818,0.488
549,Nilopolis,0.656,0.694,0.724,0.563
549,Chapadao do Sul,0.656,0.751,0.799,0.471
549,Mariano Moro,0.656,0.706,0.806,0.497
549,Cardoso,0.656,0.660,0.782,0.546
549,Candido Mota,0.656,0.671,0.798,0.527
549,Itau de Minas,0.656,0.669,0.772,0.547
549,Sao Leopoldo,0.656,0.725,0.806,0.482
549,Palhoca,0.656,0.693,0.852,0.478
549,Nova Alianca do Ivai,0.656,0.616,0.740,0.618
549,Lagoa Santa,0.656,0.689,0.760,0.540
549,Itumbiara,0.656,0.686,0.815,0.505
549,Morro Reuter,0.656,0.712,0.806,0.491
549,Faxinal dos Guedes,0.656,0.704,0.773,0.518
562,Capivari,0.655,0.702,0.800,0.500
562,Boa Vista do Sul,0.655,0.743,0.843,0.448
562,Itapolis,0.655,0.694,0.784,0.516
562,Motuca,0.655,0.640,0.774,0.567
562,Ouro,0.655,0.715,0.818,0.481
562,Peritiba,0.655,0.663,0.831,0.510
562,Embauba,0.655,0.684,0.807,0.510
562,Passos,0.655,0.697,0.785,0.514
562,Santa Rosa de Viterbo,0.655,0.692,0.806,0.504
562,Urania,0.655,0.654,0.754,0.569
562,Rinopolis,0.655,0.649,0.773,0.561
562,Tres de Maio,0.655,0.665,0.801,0.528
562,Sao Vendelino,0.655,0.687,0.840,0.488
562,Sao Lourenco do Oeste,0.655,0.680,0.795,0.520
562,Salvador das Missoes,0.655,0.627,0.792,0.567
562,Peruibe,0.655,0.702,0.759,0.527
562,Formiga,0.655,0.665,0.825,0.513
562,Ibirama,0.655,0.695,0.808,0.500
580,Cambui,0.654,0.670,0.801,0.521
580,Iconha,0.654,0.708,0.808,0.489
580,Ceres,0.654,0.690,0.803,0.504
580,Venda Nova do Imigrante,0.654,0.690,0.762,0.533
580,Tupandi,0.654,0.686,0.806,0.506
580,Quatro Barras,0.654,0.702,0.794,0.501
580,Herval D'Oeste,0.654,0.664,0.829,0.508
580,Nova Granada,0.654,0.663,0.796,0.529
580,Balneario Arroio do Silva,0.654,0.665,0.826,0.509
580,Palmas,0.654,0.722,0.762,0.508
580,Santa Rita do Sapucai,0.654,0.699,0.792,0.505
580,Cafelandia,0.654,0.699,0.806,0.496
580,Taruma,0.654,0.656,0.793,0.537
580,Guaiba,0.654,0.687,0.792,0.515
580,Nova Friburgo,0.654,0.724,0.788,0.490
580,Salvador,0.654,0.715,0.744,0.525
580,Mercedes,0.654,0.686,0.789,0.516
580,Chui,0.654,0.700,0.763,0.523
598,Campos do Jordao,0.653,0.728,0.762,0.501
598,Promissao,0.653,0.673,0.775,0.534
598,Espumoso,0.653,0.678,0.824,0.499
598,Quata,0.653,0.677,0.774,0.531
598,Turmalina,0.653,0.625,0.783,0.568
598,Itatiaia,0.653,0.689,0.783,0.517
598,Ituiutaba,0.653,0.695,0.787,0.508
598,Palmeira D'Oeste,0.653,0.653,0.787,0.542
598,Sao Jose do Ouro,0.653,0.662,0.771,0.546
598,Coromandel,0.653,0.663,0.826,0.509
598,Santa Barbara do Sul,0.653,0.670,0.794,0.523
598,Picada Cafe,0.653,0.701,0.773,0.515
598,Porto Belo,0.653,0.702,0.802,0.495
598,Xavantina,0.653,0.729,0.833,0.459
612,Mafra,0.652,0.660,0.803,0.523
612,Xaxim,0.652,0.696,0.791,0.503
612,Uchoa,0.652,0.657,0.768,0.550
612,Rio Grande,0.652,0.702,0.804,0.491
612,Ouro Fino,0.652,0.697,0.826,0.481
612,Itanhaem,0.652,0.686,0.759,0.532
612,Guaxupe,0.652,0.692,0.811,0.495
612,Ibiracu,0.652,0.691,0.760,0.527
612,Fortaleza,0.652,0.697,0.744,0.534
612,Corupa,0.652,0.685,0.829,0.489
612,Rio Fortuna,0.652,0.668,0.823,0.503
612,Guatapara,0.652,0.719,0.796,0.484
612,Silveira Martins,0.652,0.675,0.842,0.487
612,Ipigua,0.652,0.666,0.794,0.523
626,Atalaia,0.651,0.649,0.800,0.531
626,Nova Aurora,0.651,0.649,0.784,0.541
626,Valentim Gentil,0.651,0.679,0.793,0.513
626,Cachoeira da Prata,0.651,0.635,0.776,0.560
626,Bastos,0.651,0.662,0.791,0.527
626,Cunhatai,0.651,0.684,0.871,0.464
626,Unai,0.651,0.714,0.829,0.466
626,Cordilheira Alta,0.651,0.696,0.766,0.518
626,Castelo,0.651,0.669,0.831,0.497
626,Taquara,0.651,0.714,0.833,0.463
626,Contagem,0.651,0.683,0.751,0.537
637,Guaruja do Sul,0.650,0.706,0.821,0.474
637,Engenheiro Beltrao,0.650,0.672,0.731,0.559
637,Ibira,0.650,0.681,0.802,0.503
637,Lagoa Vermelha,0.650,0.669,0.811,0.506
637,Doutor Mauricio Cardoso,0.650,0.611,0.790,0.570
637,Pejucara,0.650,0.681,0.773,0.522
637,Registro,0.650,0.689,0.786,0.507
637,Sobradinho,0.650,0.670,0.770,0.532
637,Embu-Guacu,0.650,0.693,0.780,0.508
637,Rondinha,0.650,0.682,0.796,0.506
637,Patrocinio,0.650,0.684,0.823,0.488
637,Ibia,0.650,0.736,0.791,0.471
637,Alem Paraiba,0.650,0.689,0.759,0.524
650,Florida,0.649,0.636,0.743,0.579
650,Caxambu,0.649,0.674,0.813,0.500
650,Boa Vista,0.649,0.692,0.725,0.546
650,Sud Mennucci,0.649,0.665,0.749,0.550
650,Colorado,0.649,0.683,0.767,0.522
650,Charqueadas,0.649,0.673,0.808,0.503
650,Miguelopolis,0.649,0.678,0.796,0.506
650,Bora,0.649,0.652,0.794,0.527
650,Pitangui,0.649,0.655,0.837,0.499
650,Petropolis,0.649,0.738,0.751,0.494
650,Nova Aurora,0.649,0.669,0.743,0.550
650,Itabira,0.649,0.672,0.797,0.510
650,Junqueiropolis,0.649,0.658,0.775,0.537
663,Arapua,0.648,0.681,0.810,0.493
663,Grupiara,0.648,0.592,0.799,0.575
663,Rafard,0.648,0.688,0.773,0.512
663,Paulista,0.648,0.641,0.797,0.533
663,Cajuru,0.648,0.681,0.781,0.511
663,Olinda,0.648,0.669,0.789,0.516
663,Pereiras,0.648,0.687,0.814,0.487
663,Aracaju,0.648,0.719,0.729,0.519
663,Coronel Fabriciano,0.648,0.670,0.787,0.517
663,Doutor Camargo,0.648,0.647,0.757,0.555
673,Carambei,0.647,0.677,0.746,0.537
673,Sales,0.647,0.652,0.779,0.533
673,Matozinhos,0.647,0.653,0.776,0.535
673,Porecatu,0.647,0.681,0.766,0.519
673,Candido Godoi,0.647,0.621,0.843,0.518
673,Dolcinopolis,0.647,0.629,0.776,0.555
673,Moncoes,0.647,0.632,0.747,0.574
673,Marialva,0.647,0.694,0.745,0.525
673,Santa Isabel do Ivai,0.647,0.630,0.769,0.558
682,Mariopolis,0.646,0.664,0.768,0.529
682,Parisi,0.646,0.619,0.764,0.569
682,Engenheiro Coelho,0.646,0.689,0.791,0.495
682,Tres Fronteiras,0.646,0.654,0.781,0.528
682,Lavinia,0.646,0.649,0.738,0.563
682,Nova Trento,0.646,0.680,0.817,0.486
682,Perdoes,0.646,0.654,0.828,0.498
682,Laguna,0.646,0.663,0.821,0.496
682,Alvorada do Sul,0.646,0.636,0.757,0.561
682,Munhoz de Melo,0.646,0.645,0.794,0.527
682,Varzea Paulista,0.646,0.672,0.800,0.502
682,Sao Jose dos Pinhais,0.646,0.699,0.797,0.485
682,Viradouro,0.646,0.671,0.787,0.510
682,Alfredo Marcondes,0.646,0.645,0.794,0.527
682,Morungaba,0.646,0.716,0.776,0.485
682,Sandovalina,0.646,0.620,0.784,0.554
682,Matelandia,0.646,0.654,0.748,0.551
682,Porto Feliz,0.646,0.687,0.777,0.505
682,Ajuricaba,0.646,0.653,0.804,0.513
682,Icem,0.646,0.664,0.766,0.531
702,Martinopolis,0.645,0.651,0.771,0.535
702,Bambui,0.645,0.658,0.811,0.502
702,Estrela do Norte,0.645,0.613,0.761,0.574
702,Pindorama,0.645,0.670,0.802,0.499
702,Ibiraiaras,0.645,0.701,0.808,0.474
702,Jambeiro,0.645,0.673,0.852,0.467
702,Cambara,0.645,0.658,0.755,0.539
702,Irapuru,0.645,0.631,0.789,0.539
702,Ribeirao Bonito,0.645,0.676,0.778,0.511
702,Cotipora,0.645,0.702,0.820,0.466
702,Sao Manuel,0.645,0.693,0.773,0.500
702,Paranagua,0.645,0.695,0.803,0.481
702,Moema,0.645,0.689,0.758,0.513
702,Uru,0.645,0.636,0.742,0.568
702,Poco das Antas,0.645,0.656,0.793,0.515
717,Santa Ernestina,0.644,0.654,0.740,0.551
717,Nova Independencia,0.644,0.584,0.810,0.564
717,Santa Gertrudes,0.644,0.685,0.778,0.501
717,Ceu Azul,0.644,0.671,0.752,0.530
717,Piacatu,0.644,0.641,0.741,0.562
717,Iepe,0.644,0.645,0.746,0.554
717,Andradas,0.644,0.723,0.840,0.439
717,Japaraiba,0.644,0.628,0.750,0.566
717,Carapicuiba,0.644,0.684,0.769,0.508
717,Cordeiro,0.644,0.678,0.759,0.519
717,Dirce Reis,0.644,0.616,0.771,0.562
717,Jacarezinho,0.644,0.686,0.759,0.512
717,Telemaco Borba,0.644,0.678,0.726,0.543
717,Joao Pessoa,0.644,0.710,0.720,0.523
717,Paranapua,0.644,0.652,0.778,0.526
717,Belem,0.644,0.700,0.758,0.504
717,Pradopolis,0.644,0.686,0.746,0.523
717,Andira,0.644,0.654,0.741,0.550
717,Americo de Campos,0.644,0.652,0.785,0.522
717,Pinheiro Preto,0.644,0.636,0.769,0.545
737,Guaira,0.643,0.665,0.769,0.521
737,Frutal,0.643,0.692,0.830,0.462
737,Sao Joao do Oeste,0.643,0.607,0.809,0.541
737,Faxinal do Soturno,0.643,0.665,0.788,0.508
737,Para de Minas,0.643,0.687,0.829,0.466
737,Tapiratiba,0.643,0.677,0.796,0.494
737,Itaju,0.643,0.646,0.800,0.515
737,Itajobi,0.643,0.663,0.802,0.501
737,Bernardino de Campos,0.643,0.681,0.783,0.499
737,Nuporanga,0.643,0.695,0.784,0.487
737,Cassia dos Coqueiros,0.643,0.652,0.828,0.493
737,Salete,0.643,0.650,0.776,0.527
737,Paulo de Faria,0.643,0.675,0.749,0.525
737,Santa Adelia,0.643,0.683,0.813,0.478
737,Boa Vista do Incra,0.643,0.665,0.836,0.478
752,Santo Cristo,0.642,0.643,0.768,0.535
752,Mendes,0.642,0.694,0.726,0.525
752,Sao Joao das Duas Pontes,0.642,0.660,0.755,0.531
752,Anta Gorda,0.642,0.724,0.777,0.470
752,Xangri-La,0.642,0.678,0.819,0.477
752,Mineiros do Tiete,0.642,0.687,0.801,0.481
752,Rodeio Bonito,0.642,0.667,0.793,0.501
752,Fernao,0.642,0.682,0.776,0.500
752,Roseira,0.642,0.636,0.763,0.545
752,Vere,0.642,0.639,0.803,0.515
752,Carmo do Paranaiba,0.642,0.679,0.829,0.471
752,Chapada,0.642,0.659,0.769,0.521
752,Mangaratiba,0.642,0.708,0.740,0.505
752,Chavantes,0.642,0.672,0.778,0.505
752,Florinia,0.642,0.613,0.786,0.550
752,Miguel Pereira,0.642,0.736,0.736,0.488
752,Sao Sebastiao do Paraiso,0.642,0.703,0.811,0.465
752,Presidente Alves,0.642,0.650,0.746,0.545
752,Sao Joao,0.642,0.655,0.763,0.529
752,Dois Corregos,0.642,0.710,0.761,0.489
752,Ernestina,0.642,0.671,0.779,0.507
752,Balneario Picarras,0.642,0.702,0.802,0.470
752,Tuparendi,0.642,0.660,0.794,0.506
752,Santopolis do Aguapei,0.642,0.601,0.786,0.561
752,Aguai,0.642,0.697,0.801,0.473
777,Pires do Rio,0.641,0.699,0.777,0.484
777,Sao Goncalo,0.641,0.677,0.742,0.524
777,Bandeirantes,0.641,0.649,0.726,0.560
777,Barra Mansa,0.641,0.685,0.763,0.504
777,Vacaria,0.641,0.701,0.786,0.478
777,Bela Vista do Paraiso,0.641,0.670,0.789,0.498
777,Natercia,0.641,0.693,0.775,0.490
777,Macatuba,0.641,0.657,0.789,0.507
777,Taquari,0.641,0.672,0.799,0.491
777,Anapolis,0.641,0.691,0.776,0.491
777,Meleiro,0.641,0.739,0.785,0.454
777,Mucum,0.641,0.697,0.816,0.462
777,Alegrete,0.641,0.675,0.770,0.507
777,Tres Marias,0.641,0.637,0.814,0.508
777,Sao Joao do Pau D'Alho,0.641,0.602,0.755,0.580
777,Passa Quatro,0.641,0.654,0.797,0.505
777,Corumbatai,0.641,0.685,0.776,0.496
777,Muzambinho,0.641,0.707,0.803,0.465
777,Forquilhinha,0.641,0.696,0.796,0.476
777,Jumirim,0.641,0.663,0.776,0.513
797,Ouro Preto,0.640,0.665,0.754,0.524
797,Ipira,0.640,0.651,0.764,0.526
797,Canoinhas,0.640,0.665,0.781,0.504
797,Cidreira,0.640,0.691,0.790,0.481
797,Reginopolis,0.640,0.671,0.763,0.511
797,Humaita,0.640,0.642,0.802,0.509
797,Taio,0.640,0.686,0.832,0.460
797,Nova Boa Vista,0.640,0.621,0.803,0.526
797,Nova Mutum,0.640,0.724,0.767,0.471
797,Vargeao,0.640,0.706,0.776,0.479
797,Ibipora,0.640,0.680,0.737,0.522
797,Cruzeiro da Fortaleza,0.640,0.671,0.804,0.486
797,Santos Dumont,0.640,0.641,0.776,0.527
797,Itapecerica da Serra,0.640,0.684,0.787,0.487
797,Alto Feliz,0.640,0.663,0.845,0.468
797,Lauro Muller,0.640,0.647,0.793,0.511
797,Zacarias,0.640,0.607,0.803,0.539
797,Mongagua,0.640,0.699,0.753,0.498
815,Realeza,0.639,0.658,0.774,0.512
815,Dona Emma,0.639,0.682,0.815,0.469
815,Iguatama,0.639,0.666,0.789,0.496
815,Goiandira,0.639,0.645,0.789,0.512
815,Monte Castelo,0.639,0.639,0.775,0.526
815,Vespasiano Correa,0.639,0.678,0.824,0.467
815,Cianorte,0.639,0.698,0.773,0.483
815,Flora Rica,0.639,0.614,0.739,0.574
815,Bom Retiro do Sul,0.639,0.675,0.770,0.502
815,Orleans,0.639,0.683,0.796,0.481
815,Ipua,0.639,0.683,0.788,0.485
815,Perdigao,0.639,0.688,0.823,0.460
815,Balbinos,0.639,0.649,0.769,0.522
815,Sao Pedro da Serra,0.639,0.691,0.793,0.477
815,Nova Guataporanga,0.639,0.589,0.834,0.531
815,Capao da Canoa,0.639,0.698,0.822,0.454
815,Astorga,0.639,0.675,0.741,0.522
815,Balneario Barra do Sul,0.639,0.660,0.821,0.481
815,Campo Largo,0.639,0.674,0.800,0.483
834,Estiva Gerbi,0.638,0.659,0.786,0.501
834,Urai,0.638,0.642,0.762,0.531
834,Santa Terezinha de Itaipu,0.638,0.676,0.751,0.512
834,Severinia,0.638,0.702,0.787,0.471
834,Gastao Vidigal,0.638,0.673,0.763,0.506
834,Aracruz,0.638,0.664,0.736,0.532
834,Canela,0.638,0.697,0.788,0.472
834,Tres Cachoeiras,0.638,0.670,0.793,0.489
834,Duartina,0.638,0.666,0.783,0.497
834,Rondonopolis,0.638,0.694,0.761,0.492
834,Bom Sucesso do Sul,0.638,0.619,0.761,0.551
834,Pranchita,0.638,0.675,0.761,0.505
834,Cidade Ocidental,0.638,0.670,0.797,0.486
834,Sao Martinho,0.638,0.663,0.759,0.515
834,Campo Verde,0.638,0.717,0.786,0.460
849,Florestal,0.637,0.640,0.815,0.495
849,Tamboara,0.637,0.620,0.816,0.512
849,Marica,0.637,0.705,0.742,0.494
849,Guarapari,0.637,0.680,0.784,0.484
849,Boraceia,0.637,0.667,0.824,0.470
849,Joviania,0.637,0.714,0.767,0.473
849,Rio Novo,0.637,0.666,0.784,0.494
849,Ferraz de Vasconcelos,0.637,0.649,0.781,0.511
849,Primavera do Leste,0.637,0.726,0.775,0.460
849,Tres Arroios,0.637,0.649,0.843,0.473
849,Congonhas,0.637,0.645,0.787,0.510
849,Sao Borja,0.637,0.663,0.794,0.490
849,Carangola,0.637,0.702,0.784,0.470
849,Ivora,0.637,0.593,0.794,0.549
849,Cruzeiro do Sul,0.637,0.679,0.804,0.474
849,Rubiacea,0.637,0.643,0.786,0.511
849,Tunapolis,0.637,0.621,0.818,0.510
849,Rio do Oeste,0.637,0.676,0.821,0.465
849,Ilhota,0.637,0.661,0.826,0.474
849,Jussara,0.637,0.622,0.783,0.530
869,Hortolandia,0.636,0.673,0.788,0.484
869,Charqueada,0.636,0.680,0.787,0.481
869,Biguacu,0.636,0.697,0.794,0.464
869,Ouvidor,0.636,0.631,0.789,0.516
869,Sao Pedro de Alcantara,0.636,0.652,0.805,0.489
869,Arco-Iris,0.636,0.666,0.791,0.489
869,Protasio Alves,0.636,0.715,0.831,0.433
869,Campos de Julio,0.636,0.697,0.792,0.467
869,Ouro Verde,0.636,0.673,0.775,0.494
869,Dourados,0.636,0.698,0.758,0.487
869,Diamantino,0.636,0.694,0.769,0.483
869,Guaruja,0.636,0.698,0.768,0.481
869,Clementina,0.636,0.623,0.786,0.526
882,Tres Coracoes,0.635,0.681,0.767,0.490
882,Sao Joao da Parauna,0.635,0.681,0.767,0.490
882,Luiz Alves,0.635,0.702,0.795,0.459
882,Bento de Abreu,0.635,0.626,0.796,0.515
882,Matinhos,0.635,0.685,0.796,0.469
882,Vargem Grande do Sul,0.635,0.682,0.777,0.484
882,Catuipe,0.635,0.667,0.835,0.459
882,Muriae,0.635,0.664,0.784,0.493
882,Sabaudia,0.635,0.638,0.753,0.534
882,Cunha Pora,0.635,0.683,0.782,0.480
882,Pains,0.635,0.649,0.823,0.479
882,Otacilio Costa,0.635,0.668,0.751,0.511
882,Garopaba,0.635,0.654,0.821,0.476
882,Paraguacu,0.635,0.676,0.816,0.464
882,Palmeira das Missoes,0.635,0.678,0.789,0.478
882,Governador Celso Ramos,0.635,0.654,0.823,0.475
882,Augusto Pestana,0.635,0.653,0.815,0.480
882,Raposos,0.635,0.619,0.751,0.550
882,Palestina,0.635,0.656,0.766,0.509
882,Saudades,0.635,0.654,0.820,0.477
882,Pirajuba,0.635,0.674,0.806,0.472
882,Sao Martinho,0.635,0.751,0.744,0.459
882,Panorama,0.635,0.688,0.787,0.474
882,Emilianopolis,0.635,0.618,0.767,0.540
882,Governador Valadares,0.635,0.699,0.757,0.484
882,Leme,0.635,0.700,0.760,0.481
908,Alto Taquari,0.634,0.757,0.792,0.425
908,Mariapolis,0.634,0.601,0.769,0.552
908,Sao Pedro do Ivai,0.634,0.647,0.744,0.530
908,Serra,0.634,0.655,0.808,0.482
908,Mesquita,0.634,0.672,0.742,0.512
908,Paraiso do Norte,0.634,0.663,0.757,0.508
908,Tupaciguara,0.634,0.662,0.815,0.473
908,Rincao,0.634,0.643,0.752,0.527
908,Quintana,0.634,0.641,0.769,0.516
908,Bertioga,0.634,0.714,0.756,0.473
908,Cajamar,0.634,0.699,0.754,0.483
908,Castilho,0.634,0.618,0.761,0.541
908,Erval Velho,0.634,0.656,0.772,0.504
908,Grao Para,0.634,0.735,0.808,0.430
908,Cubatao,0.634,0.677,0.756,0.498
908,Echapora,0.634,0.649,0.794,0.495
908,Fernando Prestes,0.634,0.663,0.821,0.468
908,Itapoa,0.634,0.695,0.797,0.460
908,Nova Era,0.634,0.642,0.794,0.501
908,Eneas Marques,0.634,0.680,0.794,0.471
908,Jaciara,0.634,0.668,0.790,0.483
908,Marema,0.634,0.686,0.849,0.438
908,Mirassolandia,0.634,0.597,0.801,0.532
908,Sao Luiz Gonzaga,0.634,0.667,0.764,0.501
908,Confins,0.634,0.607,0.796,0.527
933,Primeiro de Maio,0.633,0.631,0.753,0.533
933,Ariranha,0.633,0.642,0.774,0.511
933,Fartura,0.633,0.660,0.789,0.487
933,Fagundes Varela,0.633,0.687,0.842,0.438
933,Tramandai,0.633,0.708,0.797,0.450
933,Sapucaia do Sul,0.633,0.677,0.791,0.474
933,Cambira,0.633,0.634,0.800,0.499
933,Monsenhor Paulo,0.633,0.661,0.788,0.487
933,Severiano de Almeida,0.633,0.657,0.811,0.475
933,Alpinopolis,0.633,0.655,0.810,0.477
933,Ubatuba,0.633,0.703,0.748,0.482
933,Itaipulandia,0.633,0.656,0.765,0.505
933,Ituporanga,0.633,0.681,0.821,0.454
933,Rio Verde,0.633,0.713,0.802,0.444
933,Barao de Cotegipe,0.633,0.666,0.746,0.511
933,Nova Castilho,0.633,0.584,0.779,0.557
933,Soledade,0.633,0.674,0.769,0.489
933,Jaci,0.633,0.672,0.784,0.481
951,Jaguapita,0.632,0.638,0.775,0.511
951,Arraial do Cabo,0.632,0.695,0.731,0.496
951,Leopolis,0.632,0.620,0.744,0.547
951,Mandaguacu,0.632,0.653,0.743,0.520
951,Guaraci,0.632,0.654,0.780,0.494
951,Campo Belo,0.632,0.659,0.808,0.474
951,Bananal,0.632,0.669,0.802,0.470
951,Iguape,0.632,0.657,0.778,0.493
951,Valparaiso de Goias,0.632,0.686,0.776,0.474
951,Vista Alegre,0.632,0.613,0.803,0.514
951,Jacutinga,0.632,0.726,0.824,0.421
951,Guarapuava,0.632,0.689,0.816,0.450
951,Santa Cruz das Palmeiras,0.632,0.686,0.774,0.476
951,Santa Rita D'Oeste,0.632,0.608,0.754,0.550
951,Astolfo Dutra,0.632,0.640,0.807,0.488
951,Catigua,0.632,0.659,0.795,0.482
967,Sao Francisco,0.631,0.620,0.757,0.536
967,Santa Mercedes,0.631,0.613,0.755,0.544
967,Marcelino Ramos,0.631,0.657,0.799,0.478
967,Paraiso,0.631,0.650,0.832,0.464
967,Oleo,0.631,0.606,0.776,0.535
967,Arapoti,0.631,0.709,0.743,0.478
967,Penha,0.631,0.671,0.817,0.459
967,Barra do Garcas,0.631,0.692,0.738,0.493
967,Gabriel Monteiro,0.631,0.643,0.751,0.520
967,Sao Manoel do Parana,0.631,0.602,0.750,0.556
967,Ribeirao Vermelho,0.631,0.689,0.761,0.480
967,Cerqueira Cesar,0.631,0.672,0.742,0.505
967,Loanda,0.631,0.645,0.773,0.503
967,Caibi,0.631,0.685,0.814,0.450
967,Nova Esperanca,0.631,0.664,0.769,0.491
967,Cachoeiro de Itapemirim,0.631,0.678,0.736,0.503
967,Presidente Castelo Branco,0.631,0.620,0.803,0.504
967,Santa Fe,0.631,0.657,0.744,0.515
985,Paulistania,0.630,0.656,0.775,0.493
985,Colombo,0.630,0.657,0.822,0.464
985,Modelo,0.630,0.647,0.815,0.475
985,Tres Lagoas,0.630,0.687,0.763,0.477
985,Manduri,0.630,0.660,0.762,0.498
985,Borborema,0.630,0.673,0.784,0.475
985,Machado,0.630,0.700,0.785,0.456
985,Embu,0.630,0.666,0.770,0.487
985,Salto de Pirapora,0.630,0.656,0.791,0.483
985,Itaqui,0.630,0.641,0.808,0.483
985,Constantina,0.630,0.653,0.830,0.461
985,Nova Andradina,0.630,0.668,0.801,0.468
985,Divinolandia,0.630,0.655,0.802,0.477
985,Mirante do Paranapanema,0.630,0.627,0.800,0.499
985,Socorro,0.630,0.703,0.784,0.454
985,Quarai,0.630,0.649,0.793,0.486
985,Coroados,0.630,0.659,0.792,0.479
985,Campanha,0.630,0.682,0.803,0.456
985,Agua Santa,0.630,0.645,0.841,0.461
1004,Lavras do Sul,0.629,0.657,0.769,0.492
1004,Parnamirim,0.629,0.671,0.735,0.505
1004,Paraisopolis,0.629,0.663,0.798,0.471
1004,Paranacity,0.629,0.643,0.765,0.507
1004,Palmeira,0.629,0.678,0.736,0.499
1004,Monte Belo do Sul,0.629,0.685,0.840,0.432
1004,Itabirito,0.629,0.665,0.756,0.494
1004,Indianopolis,0.629,0.617,0.752,0.536
1004,Candido Rodrigues,0.629,0.647,0.785,0.490
1004,David Canabarro,0.629,0.670,0.787,0.473
1004,Iacri,0.629,0.635,0.801,0.490
1004,Capinopolis,0.629,0.661,0.787,0.478
1004,Glicerio,0.629,0.647,0.804,0.478
1004,Sao Jorge,0.629,0.657,0.766,0.494
1004,Aspasia,0.629,0.607,0.812,0.506
1004,Kalore,0.629,0.597,0.794,0.525
1004,Nantes,0.629,0.609,0.740,0.552
1004,Gravatal,0.629,0.654,0.812,0.469
1004,Angulo,0.629,0.646,0.744,0.517
1023,Sacramento,0.628,0.675,0.806,0.456
1023,Franco da Rocha,0.628,0.665,0.760,0.489
1023,Uba,0.628,0.670,0.767,0.482
1023,Ocaucu,0.628,0.663,0.772,0.484
1023,Pinhal,0.628,0.701,0.792,0.446
1023,Goiatuba,0.628,0.711,0.809,0.430
1023,Aramina,0.628,0.663,0.781,0.478
1023,Presidente Castello Branco,0.628,0.691,0.829,0.433
1023,Itumirim,0.628,0.623,0.795,0.499
1023,Santo Inacio,0.628,0.640,0.776,0.499
1023,Gentil,0.628,0.652,0.791,0.480
1023,Santa Isabel,0.628,0.678,0.780,0.469
1023,Araucaria,0.628,0.661,0.803,0.467
1023,Fraiburgo,0.628,0.667,0.775,0.479
1023,Carmo do Rio Claro,0.628,0.629,0.816,0.482
1023,Matias Barbosa,0.628,0.647,0.805,0.476
1023,Capinzal,0.628,0.673,0.828,0.444
1023,Triunfo,0.628,0.685,0.778,0.465
1041,Valenca,0.627,0.676,0.742,0.491
1041,Mairipotaba,0.627,0.671,0.789,0.465
1041,Mesopolis,0.627,0.596,0.772,0.536
1041,Sao Gotardo,0.627,0.676,0.792,0.460
1041,Lambari,0.627,0.680,0.797,0.455
1041,Santo Expedito do Sul,0.627,0.602,0.790,0.518
1041,Santo Augusto,0.627,0.641,0.801,0.480
1041,Maracaja,0.627,0.741,0.807,0.413
1041,Leopoldina,0.627,0.659,0.789,0.475
1041,Roca Sales,0.627,0.686,0.784,0.458
1041,Itaocara,0.627,0.685,0.759,0.475
1041,Monte Siao,0.627,0.736,0.840,0.398
1041,Agua Doce,0.627,0.689,0.794,0.450
1041,Nova Venecia,0.627,0.642,0.808,0.476
1041,Brumadinho,0.627,0.676,0.771,0.473
1041,Sao Jose do Cedro,0.627,0.661,0.818,0.456
1041,Anchieta,0.627,0.650,0.831,0.457
1041,Pardinho,0.627,0.662,0.798,0.467
1041,Teresopolis,0.627,0.724,0.773,0.440
1041,Pratapolis,0.627,0.643,0.792,0.483
1041,Cosmorama,0.627,0.646,0.801,0.477
1041,Tres Rios,0.627,0.671,0.751,0.490
1041,Marques de Souza,0.627,0.680,0.841,0.431
1041,Barra Velha,0.627,0.683,0.813,0.444
1041,Japura,0.627,0.644,0.748,0.511
1041,Taquaral,0.627,0.737,0.768,0.435
1041,Jatai,0.627,0.696,0.816,0.435
1041,Pitangueiras,0.627,0.663,0.765,0.486
1069,Natividade,0.626,0.658,0.722,0.517
1069,Sombrio,0.626,0.674,0.814,0.447
1069,Pedregulho,0.626,0.655,0.790,0.473
1069,Sinop,0.626,0.713,0.802,0.430
1069,Iguaba Grande,0.626,0.704,0.766,0.455
1069,Galvao,0.626,0.666,0.792,0.465
1069,Santa Vitoria do Palmar,0.626,0.677,0.766,0.474
1069,Itapagipe,0.626,0.657,0.816,0.457
1069,Julio de Castilhos,0.626,0.665,0.793,0.466
1069,Rio dos Cedros,0.626,0.676,0.814,0.445
1069,Capitao Leonidas Marques,0.626,0.664,0.737,0.502
1069,Girua,0.626,0.651,0.758,0.498
1069,Pontalina,0.626,0.735,0.779,0.429
1069,Jesuitas,0.626,0.646,0.797,0.477
1069,Fronteira,0.626,0.667,0.816,0.450
1069,Tres Pontas,0.626,0.679,0.787,0.459
1069,Aparecida D'Oeste,0.626,0.661,0.765,0.484
1069,Alto Garcas,0.626,0.725,0.792,0.427
1069,Anhembi,0.626,0.662,0.792,0.468
1069,Mira Estrela,0.626,0.613,0.764,0.524
1069,Caiabu,0.626,0.598,0.793,0.517
1069,Nova Fatima,0.626,0.656,0.765,0.489
1069,Cabreuva,0.626,0.679,0.794,0.456
1069,Barra do Pirai,0.626,0.678,0.727,0.497
